Champions of Kamigawa,U,Waterveil Cavern,0.06
Chronicles,C,Ashnod's Altar,1.0
Chronicles,C,Cuombajj Witches,0.05
Chronicles,C,Tormod's Crypt,0.05
Chronicles,U,Urza's Mine (1),0.5
Chronicles,U,Urza's Mine (2),0.5
Chronicles,U,Urza's Mine (3),0.5
Chronicles,U,Urza's Mine (4),0.75
Chronicles,U,Urza's Power Plant (1),0.75
Chronicles,U,Urza's Power Plant (2),0.75
Chronicles,U,Urza's Power Plant (3),0.75
Chronicles,U,Urza's Power Plant (4),0.5
Chronicles,U,Urza's Tower (1),0.75
Chronicles,U,Urza's Tower (2),0.5
Chronicles,U,Urza's Tower (3),0.75
Chronicles,U,Urza's Tower (4),0.75
Coldsnap,U,Arctic Flats,0.3
Coldsnap,U,Balduvian Rage,0.06
Coldsnap,U,Blizzard Specter,0.15
Coldsnap,C,Boreal Druid,0.25
Coldsnap,U,Boreal Shelf,0.05
Coldsnap,U,Coldsteel Heart,1.15
Coldsnap,U,Counterbalance,1.0
Coldsnap,U,Flashfreeze,0.06
Coldsnap,U,Frost Marsh,0.25
Coldsnap,C,Grim Harvest,0.02
Coldsnap,U,Highland Weald,0.05
Coldsnap,C,Into the North,0.05
Coldsnap,U,Juniper Order Ranger,0.1
Coldsnap,C,Krovikan Mist,0.06
Coldsnap,U,Lightning Storm,0.3
Coldsnap,C,Martyr of Sands,0.5
Coldsnap,U,Mishra's Bauble,6.5
Coldsnap,U,Perilous Research,0.07
Coldsnap,C,Rite of Flame,0.2
Coldsnap,C,Rune Snag,0.1
Coldsnap,U,Sheltering Ancient,0.5
Coldsnap,C,Skred,0.1
Coldsnap,C,Snow-Covered Forest,0.25
Coldsnap,C,Snow-Covered Island,1.0
Coldsnap,C,Snow-Covered Mountain,1.0
Coldsnap,C,Snow-Covered Plains,0.1
Coldsnap,C,Snow-Covered Swamp,0.4
Coldsnap,U,Stromgald Crusader,0.5
Coldsnap,C,Sun's Bounty,0.06
Coldsnap,U,Tresserhorn Sinks,0.1
Coldsnap,U,Vanish into Memory,0.06
Coldsnap,U,Wall of Shards,1.25
Commander,C,AEthersnipe,0.01
Commander,U,Acidic Slime,0.06
Commander,U,Afterlife,0.02
Commander,U,Akoum Refuge,0.1
Commander,U,Anger,2.01
Commander,C,Aquastrand Spider,0.01
Commander,C,Armillary Sphere,0.06
Commander,U,Artisan of Kozilek,0.08
Commander,U,Aura Shards,10.0
Commander,C,Azorius Chancery,0.1
Commander,U,Azorius Guildmage,0.25
Commander,U,Baloth Woodcrasher,0.06
Commander,U,Bathe in Light,0.02
Commander,C,Bojuka Bog,0.75
Commander,C,Boros Garrison,0.01
Commander,C,Boros Signet,0.1
Commander,C,Brainstorm,0.25
Commander,U,Brawn,0.25
Commander,U,Buried Alive,3.5
Commander,C,Colossal Might,0.03
Commander,C,Command Tower,0.6
Commander,C,Congregate,0.03
Commander,U,Court Hussar,0.06
Commander,C,Cultivate,0.65
Commander,C,Darksteel Ingot,0.22
Commander,C,Deadly Recluse,0.01
Commander,U,Deadwood Treefolk,0.06
Commander,U,Death Mutation,0.02
Commander,U,Death by Dragons,0.02
Commander,C,Desecrator Hag,0.06
Commander,U,Diabolic Tutor,0.08
Commander,C,Dimir Aqueduct,0.25
Commander,C,Dimir Signet,1.15
Commander,C,Doom Blade,0.1
Commander,U,Dragon Whelp,0.02
Commander,U,Dreadship Reef,0.08
Commander,U,Dreamstone Hedron,0.05
Commander,U,Duergar Hedge-Mage,0.1
Commander,U,Electrolyze,0.09
Commander,U,Elvish Aberration,0.02
Commander,U,Eternal Witness,3.5
Commander,C,Evincar's Justice,0.21
Commander,U,Explosive Vegetation,0.8
Commander,U,Fact or Fiction,0.25
Commander,C,Faultgrinder,0.01
Commander,U,Fellwar Stone,0.25
Commander,C,Fertilid,0.08
Commander,C,Fierce Empath,1.3
Commander,U,Fire // Ice,0.1
Commander,U,Firespout,0.25
Commander,C,Fists of Ironwood,0.05
Commander,U,Flametongue Kavu,0.06
Commander,U,Fleshbag Marauder,0.16
Commander,C,Forgotten Cave,0.05
Commander,U,Fungal Reaches,0.09
Commander,U,Ghostly Prison,1.75
Commander,U,Goblin Cadets,0.05
Commander,U,Golgari Guildmage,0.02
Commander,C,Golgari Rot Farm,0.05
Commander,C,Golgari Signet,0.08
Commander,U,Gomazoa,0.06
Commander,C,Gruul Signet,0.08
Commander,C,Gruul Turf,0.1
Commander,U,Guard Gomazoa,0.07
Commander,U,Gwyllion Hedge-Mage,0.06
Commander,U,Harmonize,0.25
Commander,C,Hull Breach,0.25
Commander,C,Invigorate,0.33
Commander,C,Izzet Chronarch,0.05
Commander,C,Izzet Signet,0.3
Commander,C,Journey to Nowhere,0.6
Commander,U,Jwar Isle Refuge,0.09
Commander,U,Kazandu Refuge,0.06
Commander,C,Kodama's Reach,0.72
Commander,U,Lightkeeper of Emeria,0.02
Commander,U,Lightning Greaves,2.2
Commander,C,Lonely Sandbar,0.06
Commander,U,Molten Slagheap,0.03
Commander,C,Monk Realist,0.01
Commander,U,Mortify,0.25
Commander,U,Mother of Runes,1.01
Commander,C,Mulldrifter,0.3
Commander,U,Nantuko Husk,0.02
Commander,U,Necrogenesis,0.02
Commander,U,Nezumi Graverobber,0.25
Commander,C,Oblivion Ring,0.15
Commander,C,Orim's Thunder,0.02
Commander,C,Orzhov Basilica,0.07
Commander,C,Orzhov Signet,0.05
Commander,U,Path to Exile,5.5
Commander,C,Penumbra Spider,0.08
Commander,U,Plumeveil,0.03
Commander,U,Pollen Lullaby,0.02
Commander,U,Prison Term,0.8
Commander,U,Propaganda,3.0
Commander,C,Prophetic Prism,0.16
Commander,U,Punishing Fire,0.05
Commander,U,Pyrohemia,0.26
Commander,C,Rakdos Carnarium,0.08
Commander,C,Rakdos Signet,0.05
Commander,C,Ray of Command,0.01
Commander,C,Relic Crush,0.06
Commander,C,Repulse,0.03
Commander,U,Return to Dust,1.01
Commander,U,Righteous Cause,0.02
Commander,U,Rise from the Grave,0.02
Commander,U,Savage Twister,0.02
Commander,C,Selesnya Evangel,0.08
Commander,C,Selesnya Sanctuary,0.1
Commander,C,Selesnya Signet,0.24
Commander,U,Shattered Angel,0.25
Commander,U,Shriekmaw,0.4
Commander,U,Sigil Captain,0.05
Commander,C,Sign in Blood,0.06
Commander,C,Simic Growth Chamber,0.1
Commander,U,Skullclamp,1.0
Commander,U,Skyscribing,0.06
Commander,U,Sol Ring,1.5
Commander,U,Spell Crumple,1.01
Commander,U,Spike Feeder,0.25
Commander,U,Spitebellows,0.02
Commander,U,Spurnmage Advocate,0.02
Commander,U,Stitch Together,0.8
Commander,U,Sulfurous Blast,0.02
Commander,U,Svogthos the Restless Tomb,0.06
Commander,U,Syphon Flesh,0.25
Commander,U,Temple of the False God,0.2
Commander,C,Terminate,0.75
Commander,C,Terramorphic Expanse,0.01
Commander,C,Unnerve,0.02
Commander,C,Valley Rannet,0.01
Commander,U,Vampire Nighthawk,0.25
Commander,U,Vedalken Plotter,0.08
Commander,U,Vengeful Rebirth,0.02
Commander,U,Veteran Explorer,0.25
Commander,C,Vision Skeins,0.01
Commander,U,Vivid Crag,0.06
Commander,U,Vivid Creek,0.05
Commander,U,Vivid Marsh,0.05
Commander,U,Vivid Meadow,0.06
Commander,U,Vow of Flight,0.06
Commander,U,Vow of Wildness,0.08
Commander,U,Wall of Denial,0.75
Commander,U,Wall of Omens,0.75
Commander,U,Windfall,1.0
Commander,U,Wonder,0.05
Commander,C,Wrecking Ball,0.03
Commander,C,Yavimaya Elder,0.75
Commander,U,Zoetic Cavern,0.03
Commander 2013,U,Acidic Slime,0.01
Commander 2013,U,Aerie Mystics,0.01
Commander 2013,U,Ajani's Pridemate,0.1
Commander 2013,U,Akoum Refuge,0.05
Commander 2013,C,Arcane Denial,1.0
Commander 2013,U,Arcane Sanctum,0.25
Commander 2013,U,Archangel,0.01
Commander 2013,C,Armillary Sphere,0.06
Commander 2013,U,Augur of Bolas,0.01
Commander 2013,C,Azorius Chancery,0.1
Commander 2013,C,Azorius Guildgate,0.05
Commander 2013,U,Azorius Herald,0.01
Commander 2013,U,Azorius Keyrune,0.01
Commander 2013,U,Baleful Strix,1.01
Commander 2013,U,Baloth Woodcrasher,0.01
Commander 2013,C,Bant Panorama,0.08
Commander 2013,C,Barren Moor,0.01
Commander 2013,U,Basalt Monolith,0.6
Commander 2013,U,Blood Rites,0.01
Commander 2013,C,Bojuka Bog,0.72
Commander 2013,U,Boros Charm,1.8
Commander 2013,C,Boros Garrison,0.16
Commander 2013,C,Boros Guildgate,0.06
Commander 2013,U,Borrowing 100000 Arrows,0.01
Commander 2013,U,Brilliant Plan,0.01
Commander 2013,U,Carnage Altar,0.01
Commander 2013,C,Command Tower,0.6
Commander 2013,U,Control Magic,0.15
Commander 2013,U,Crosis's Charm,0.06
Commander 2013,U,Crumbling Necropolis,0.1
Commander 2013,C,Cultivate,0.75
Commander 2013,U,Curse of Predation,0.05
Commander 2013,U,Curse of Shallow Graves,0.1
Commander 2013,U,Darksteel Ingot,0.1
Commander 2013,U,Darksteel Mutation,0.23
Commander 2013,U,Deadwood Treefolk,0.01
Commander 2013,U,Deceiver Exarch,0.06
Commander 2013,C,Deep Analysis,0.05
Commander 2013,U,Deepfire Elemental,0.01
Commander 2013,C,Dimir Guildgate,0.05
Commander 2013,C,Dirge of Dread,0.01
Commander 2013,U,Disciple of Griselbrand,0.01
Commander 2013,U,Dismiss,0.01
Commander 2013,C,Drifting Meadow,0.01
Commander 2013,U,Dromar's Charm,0.06
Commander 2013,U,Drumhunter,0.01
Commander 2013,C,Elvish Skysweeper,0.01
Commander 2013,C,Esper Panorama,0.05
Commander 2013,U,Faerie Conclave,0.25
Commander 2013,U,Famine,0.01
Commander 2013,C,Farhaven Elf,0.25
Commander 2013,U,Fecundity,0.21
Commander 2013,U,Fiend Hunter,0.08
Commander 2013,U,Fireball,0.01
Commander 2013,U,Fires of Yavimaya,0.06
Commander 2013,U,Flickerwisp,0.51
Commander 2013,C,Forgotten Cave,0.01
Commander 2013,U,Furnace Celebration,0.01
Commander 2013,U,Goblin Bombardment,1.0
Commander 2013,C,Golgari Guildgate,0.05
Commander 2013,U,Golgari Guildmage,0.01
Commander 2013,C,Golgari Rot Farm,0.07
Commander 2013,C,Grazing Gladehart,0.01
Commander 2013,C,Grixis Panorama,0.01
Commander 2013,C,Gruul Guildgate,0.06
Commander 2013,U,Guard Gomazoa,0.05
Commander 2013,U,Guttersnipe,0.1
Commander 2013,U,Hada Spy Patrol,0.01
Commander 2013,U,Harmonize,0.51
Commander 2013,C,Hull Breach,0.2
Commander 2013,U,Infest,0.01
Commander 2013,C,Izzet Boilerworks,0.08
Commander 2013,C,Izzet Guildgate,0.01
Commander 2013,U,Jade Mage,0.01
Commander 2013,U,Jund Charm,0.05
Commander 2013,C,Jund Panorama,0.01
Commander 2013,U,Jungle Shrine,0.16
Commander 2013,U,Jwar Isle Refuge,0.05
Commander 2013,U,Kazandu Refuge,0.01
Commander 2013,C,Khalni Garden,0.06
Commander 2013,U,Krosan Grip,0.75
Commander 2013,C,Krosan Tusker,0.01
Commander 2013,U,Krosan Warchief,0.05
Commander 2013,U,Leafdrake Roost,0.01
Commander 2013,U,Leonin Bladetrap,0.01
Commander 2013,U,Lim-Dul's Vault,1.0
Commander 2013,U,Llanowar Reborn,0.05
Commander 2013,C,Lonely Sandbar,0.01
Commander 2013,U,Marrow Bats,0.01
Commander 2013,U,Mistmeadow Witch,0.06
Commander 2013,C,Mnemonic Wall,0.01
Commander 2013,C,Mold Shambler,0.01
Commander 2013,U,Molten Slagheap,0.01
Commander 2013,U,Naya Charm,0.01
Commander 2013,C,Naya Panorama,0.01
Commander 2013,U,New Benalia,0.01
Commander 2013,C,Night Soil,0.05
Commander 2013,C,Nightscape Familiar,0.06
Commander 2013,C,Nihil Spellbomb,0.24
Commander 2013,U,Nivix Guildmage,0.01
Commander 2013,C,Obelisk of Esper,0.05
Commander 2013,C,Obelisk of Jund,0.01
Commander 2013,U,One Dozen Eyes,0.01
Commander 2013,C,Opal Palace,0.15
Commander 2013,U,Opportunity,0.01
Commander 2013,C,Orzhov Basilica,0.28
Commander 2013,C,Orzhov Guildgate,0.05
Commander 2013,U,Phyrexian Gargantua,0.01
Commander 2013,U,Phyrexian Reclamation,0.85
Commander 2013,C,Pilgrim's Eye,0.01
Commander 2013,C,Presence of Gond,0.52
Commander 2013,C,Pristine Talisman,0.01
Commander 2013,U,Propaganda,2.5
Commander 2013,U,Prosperity,0.15
Commander 2013,C,Quagmire Druid,0.01
Commander 2013,U,Rain of Thorns,0.01
Commander 2013,C,Rakdos Carnarium,0.12
Commander 2013,C,Rakdos Guildgate,0.01
Commander 2013,C,Rakeclaw Gargantuan,0.01
Commander 2013,U,Raven Familiar,0.01
Commander 2013,U,Razor Hippogriff,0.01
Commander 2013,U,Reckless Spite,0.01
Commander 2013,U,Reincarnation,0.01
Commander 2013,U,Rough // Tumble,0.01
Commander 2013,U,Saltcrusted Steppe,0.06
Commander 2013,U,Savage Lands,0.25
Commander 2013,U,Savage Twister,0.01
Commander 2013,U,Scarland Thrinax,0.01
Commander 2013,U,Seaside Citadel,0.51
Commander 2013,C,Secluded Steppe,0.06
Commander 2013,U,Sejiri Refuge,0.08
Commander 2013,U,Selesnya Charm,0.05
Commander 2013,C,Selesnya Guildgate,0.05
Commander 2013,U,Selesnya Guildmage,0.01
Commander 2013,C,Selesnya Sanctuary,0.07
Commander 2013,C,Selesnya Signet,0.09
Commander 2013,C,Simic Guildgate,0.06
Commander 2013,C,Simic Signet,0.01
Commander 2013,U,Skyward Eye Prophets,0.01
Commander 2013,U,Slice and Dice,0.01
Commander 2013,U,Slice in Twain,0.01
Commander 2013,C,Slippery Karst,0.01
Commander 2013,C,Smoldering Crater,0.01
Commander 2013,U,Sol Ring,1.5
Commander 2013,C,Soul Manipulation,0.01
Commander 2013,U,Spitebellows,0.01
Commander 2013,U,Spoils of Victory,0.06
Commander 2013,U,Sprouting Thrinax,0.06
Commander 2013,C,Sprouting Vines,0.01
Commander 2013,U,Stonecloaker,0.01
Commander 2013,U,Stormscape Battlemage,0.01
Commander 2013,U,Strategic Planning,0.1
Commander 2013,U,Street Spasm,0.01
Commander 2013,U,Sun Droplet,0.25
Commander 2013,U,Survival Cache,0.06
Commander 2013,U,Swiftfoot Boots,0.25
Commander 2013,U,Temple of the False God,0.16
Commander 2013,U,Thopter Foundry,0.25
Commander 2013,C,Thornwind Faeries,0.11
Commander 2013,U,Thunderstaff,0.01
Commander 2013,C,Tidehollow Strix,0.01
Commander 2013,U,Tower Gargoyle,0.01
Commander 2013,C,Tranquil Thicket,0.06
Commander 2013,C,Transguild Promenade,0.06
Commander 2013,U,Urza's Factory,0.01
Commander 2013,C,Valley Rannet,0.01
Commander 2013,U,Vampire Nighthawk,0.25
Commander 2013,U,Vile Requiem,0.01
Commander 2013,C,Viscera Seer,0.51
Commander 2013,U,Viseling,0.01
Commander 2013,U,Vivid Crag,0.08
Commander 2013,U,Vivid Creek,0.05
Commander 2013,U,Vivid Grove,0.07
Commander 2013,U,Vivid Marsh,0.05
Commander 2013,U,Vizkopa Guildmage,0.25
Commander 2013,U,Walker of the Grove,0.01
Commander 2013,U,War Cadence,0.01
Commander 2013,U,Wash Out,0.52
Commander 2013,C,Wayfarer's Bauble,0.06
Commander 2013,U,Wight of Precinct Six,0.24
Commander 2013,C,Winged Coatl,0.01
Commander 2013,U,Wonder,0.1
Commander 2014,U,Afterlife,0.01
Commander 2014,U,Annihilate,0.01
Commander 2014,U,Arcane Lighthouse,1.5
Commander 2014,U,Artisan of Kozilek,0.08
Commander 2014,U,Assault Suit,0.01
Commander 2014,U,Azure Mage,0.01
Commander 2014,C,Barren Moor,0.01
Commander 2014,C,Bojuka Bog,0.51
Commander 2014,U,Bottle Gnomes,0.01
Commander 2014,U,Brave the Elements,0.03
Commander 2014,U,Brine Elemental,0.01
Commander 2014,U,Buried Ruin,0.25
Commander 2014,U,Burnished Hart,0.26
Commander 2014,U,Call to Mind,0.01
Commander 2014,U,Cathodion,0.01
Commander 2014,U,Celestial Crusader,0.01
Commander 2014,U,Charcoal Diamond,0.1
Commander 2014,C,Commander's Sphere,0.2
Commander 2014,C,Compulsive Research,0.01
Commander 2014,U,Concentrate,0.01
Commander 2014,U,Condemn,0.02
Commander 2014,U,Coral Atoll,0.06
Commander 2014,U,Crystal Vein,0.1
Commander 2014,U,Darksteel Citadel,0.15
Commander 2014,U,Desert Twister,0.01
Commander 2014,U,Dismiss,0.01
Commander 2014,U,Dormant Volcano,0.01
Commander 2014,U,Dread Return,0.65
Commander 2014,U,Dreamstone Hedron,0.05
Commander 2014,U,Drove of Elves,0.15
Commander 2014,C,Elvish Mystic,0.25
Commander 2014,C,Elvish Skysweeper,0.01
Commander 2014,C,Elvish Visionary,0.01
Commander 2014,C,Essence Warden,0.72
Commander 2014,U,Everflowing Chalice,0.1
Commander 2014,U,Everglades,0.06
Commander 2014,U,Evernight Shade,0.01
Commander 2014,C,Evolving Wilds,0.01
Commander 2014,C,Exclude,0.1
Commander 2014,C,Faithless Looting,0.08
Commander 2014,C,Farhaven Elf,0.25
Commander 2014,C,Fathom Seer,0.01
Commander 2014,U,Fire Diamond,0.25
Commander 2014,U,Flametongue Kavu,0.01
Commander 2014,U,Flickerwisp,0.25
Commander 2014,C,Forgotten Cave,0.01
Commander 2014,U,Ghost Quarter,0.8
Commander 2014,U,Gift of Estates,0.9
Commander 2014,C,Gray Merchant of Asphodel,0.19
Commander 2014,C,Great Furnace,0.4
Commander 2014,U,Grim Flowering,0.01
Commander 2014,C,Harrow,0.08
Commander 2014,C,Haunted Fengraf,0.01
Commander 2014,U,Havenwood Battleground,0.01
Commander 2014,U,Hunting Triad,0.01
Commander 2014,C,Ichor Wellspring,0.01
Commander 2014,U,Imperious Perfect,0.75
Commander 2014,C,Ingot Chewer,0.05
Commander 2014,C,Into the Roil,0.01
Commander 2014,U,Jungle Basin,0.01
Commander 2014,U,Karoo,0.05
Commander 2014,C,Kor Sanctifiers,0.01
Commander 2014,U,Liquimetal Coating,0.03
Commander 2014,C,Llanowar Elves,0.01
Commander 2014,C,Lonely Sandbar,0.06
Commander 2014,C,Lys Alana Huntmaster,0.06
Commander 2014,U,Marble Diamond,0.01
Commander 2014,U,Mask of Memory,0.05
Commander 2014,U,Midnight Haunting,0.01
Commander 2014,U,Mind Stone,0.25
Commander 2014,U,Morkrut Banshee,0.01
Commander 2014,U,Moss Diamond,0.01
Commander 2014,C,Mulldrifter,0.33
Commander 2014,C,Mycosynth Wellspring,0.01
Commander 2014,U,Myr Retriever,0.08
Commander 2014,C,Myr Sire,0.01
Commander 2014,U,Myriad Landscape,0.51
Commander 2014,U,Nekrataal,0.05
Commander 2014,U,Overrun,0.01
Commander 2014,U,Palladium Myr,0.3
Commander 2014,C,Panic Spellbomb,0.01
Commander 2014,U,Phyrexia's Core,0.01
Commander 2014,U,Phyrexian Gargantua,0.05
Commander 2014,C,Pilgrim's Eye,0.01
Commander 2014,C,Polluted Mire,0.01
Commander 2014,U,Pongify,1.75
Commander 2014,C,Priest of Titania,1.4
Commander 2014,C,Pristine Talisman,0.05
Commander 2014,C,Read the Bones,0.08
Commander 2014,U,Reclamation Sage,0.25
Commander 2014,U,Reliquary Tower,2.75
Commander 2014,C,Remote Isle,0.06
Commander 2014,U,Return to Dust,1.01
Commander 2014,U,Riptide Survivor,0.01
Commander 2014,C,Sea Gate Oracle,0.06
Commander 2014,C,Secluded Steppe,0.01
Commander 2014,C,Shaper Parasite,0.01
Commander 2014,U,Shriekmaw,0.3
Commander 2014,C,Sign in Blood,0.01
Commander 2014,U,Skeletal Scrying,0.01
Commander 2014,U,Skullclamp,1.0
Commander 2014,U,Sky Diamond,0.2
Commander 2014,U,Skyhunter Skirmisher,0.01
Commander 2014,C,Slippery Karst,0.01
Commander 2014,C,Smoldering Crater,0.01
Commander 2014,U,Sol Ring,1.5
Commander 2014,U,Spectral Procession,0.12
Commander 2014,U,Spitebellows,0.01
Commander 2014,U,Swiftfoot Boots,0.26
Commander 2014,C,Sylvan Ranger,0.01
Commander 2014,C,Syphon Mind,0.06
Commander 2014,U,Tectonic Edge,1.0
Commander 2014,U,Temple of the False God,0.24
Commander 2014,C,Tendrils of Corruption,0.01
Commander 2014,C,Terramorphic Expanse,0.01
Commander 2014,C,Thornweald Archer,0.02
Commander 2014,U,Thran Dynamo,5.0
Commander 2014,C,Timberwatch Elf,0.05
Commander 2014,U,Titania's Chosen,0.01
Commander 2014,U,Tormod's Crypt,0.16
Commander 2014,C,Tragic Slip,0.21
Commander 2014,C,Tranquil Thicket,0.05
Commander 2014,U,Turn to Frog,0.01
Commander 2014,U,Unstable Obelisk,0.01
Commander 2014,U,Vampire Hexmage,0.16
Commander 2014,U,Victimize,0.08
Commander 2014,C,Wayfarer's Bauble,0.05
Commander 2014,C,Wellwisher,0.51
Commander 2014,U,Whipflare,0.05
Commander 2014,C,Whitemane Lion,0.01
Commander 2014,U,Willbender,0.01
Commander 2014,U,Wing Shards,0.01
Commander 2014,C,Wood Elves,0.01
Commander 2014,U,Worn Powerstone,0.06
Commander 2014,U,Zoetic Cavern,0.01
Commander 2016,U,Abzan Charm,0.07
Commander 2016,U,Abzan Falconer,0.1
Commander 2016,U,Ancient Excavation,0.05
Commander 2016,C,Arcane Denial,1.25
Commander 2016,U,Arcane Sanctum,0.15
Commander 2016,C,Ash Barrens,1.5
Commander 2016,U,Assault Suit,0.01
Commander 2016,U,Azorius Chancery,0.06
Commander 2016,U,Baleful Strix,1.0
Commander 2016,U,Bituminous Blast,0.01
Commander 2016,U,Bloodbraid Elf,1.0
Commander 2016,U,Boros Charm,2.0
Commander 2016,U,Boros Garrison,0.07
Commander 2016,U,Brave the Sands,0.09
Commander 2016,U,Bred for the Hunt,0.06
Commander 2016,U,Buried Ruin,0.4
Commander 2016,U,Chain of Vapor,0.25
Commander 2016,C,Coiling Oracle,0.06
Commander 2016,C,Command Tower,0.65
Commander 2016,C,Commander's Sphere,0.15
Commander 2016,U,Cranial Plating,0.15
Commander 2016,U,Crumbling Necropolis,0.1
Commander 2016,C,Cultivate,0.72
Commander 2016,U,Darksteel Citadel,0.1
Commander 2016,U,Darksteel Ingot,0.08
Commander 2016,U,Dimir Aqueduct,0.4
Commander 2016,C,Disdainful Stroke,0.12
Commander 2016,C,Dismal Backwater,0.08
Commander 2016,C,Dispeller's Capsule,0.01
Commander 2016,U,Dreadship Reef,0.06
Commander 2016,U,Elite Scaleguard,0.01
Commander 2016,U,Enduring Scalelord,0.1
Commander 2016,U,Etched Oracle,0.01
Commander 2016,C,Etherium Sculptor,0.3
Commander 2016,U,Everflowing Chalice,0.1
Commander 2016,C,Executioner's Capsule,0.01
Commander 2016,C,Far Wanderings,0.01
Commander 2016,C,Farseek,0.06
Commander 2016,U,Fellwar Stone,0.16
Commander 2016,C,Festercreep,0.01
Commander 2016,U,Frontier Bivouac,0.06
Commander 2016,U,Gamekeeper,0.01
Commander 2016,U,Ghostly Prison,1.75
Commander 2016,U,Golgari Rot Farm,0.07
Commander 2016,C,Golgari Signet,0.02
Commander 2016,U,Grab the Reins,0.01
Commander 2016,U,Grip of Phyresis,0.15
Commander 2016,C,Gruul Signet,0.07
Commander 2016,U,Gruul Turf,0.07
Commander 2016,U,Humble Defector,0.01
Commander 2016,C,Ichor Wellspring,0.02
Commander 2016,U,Inspiring Call,0.24
Commander 2016,U,Izzet Boilerworks,0.06
Commander 2016,C,Jungle Hollow,0.06
Commander 2016,U,Jungle Shrine,0.05
Commander 2016,U,Juniper Order Ranger,0.01
Commander 2016,C,Kodama's Reach,0.6
Commander 2016,U,Korozda Guildmage,0.01
Commander 2016,U,Krosan Verge,0.33
Commander 2016,U,Lightning Greaves,2.25
Commander 2016,U,Loxodon Warhammer,0.15
Commander 2016,U,Mortify,0.3
Commander 2016,C,Mycosynth Wellspring,0.01
Commander 2016,U,Myr Retriever,0.08
Commander 2016,U,Myriad Landscape,1.01
Commander 2016,U,Mystic Monastery,0.06
Commander 2016,U,Naya Charm,0.01
Commander 2016,U,Necrogenesis,0.01
Commander 2016,U,Nomad Outpost,0.06
Commander 2016,C,Opal Palace,0.15
Commander 2016,U,Opulent Palace,0.07
Commander 2016,U,Order // Chaos,0.01
Commander 2016,U,Orzhov Advokist,0.05
Commander 2016,U,Orzhov Basilica,0.02
Commander 2016,C,Orzhov Signet,0.1
Commander 2016,U,Propaganda,2.0
Commander 2016,U,Putrefy,0.08
Commander 2016,C,Quirion Explorer,0.01
Commander 2016,U,Rakdos Carnarium,0.06
Commander 2016,U,Rakdos Charm,0.08
Commander 2016,C,Rakdos Signet,0.1
Commander 2016,C,Rampant Growth,0.01
Commander 2016,U,Reliquary Tower,2.0
Commander 2016,C,Rugged Highlands,0.05
Commander 2016,C,Sanctum Gargoyle,0.01
Commander 2016,U,Sandsteppe Citadel,0.06
Commander 2016,C,Satyr Wayfinder,0.01
Commander 2016,U,Savage Lands,0.05
Commander 2016,U,Seaside Citadel,0.06
Commander 2016,C,Seat of the Synod,0.51
Commander 2016,U,Selesnya Guildmage,0.01
Commander 2016,U,Selesnya Sanctuary,0.06
Commander 2016,U,Simic Growth Chamber,0.07
Commander 2016,U,Skullclamp,0.5
Commander 2016,U,Sol Ring,1.5
Commander 2016,U,Solidarity of Heroes,0.19
Commander 2016,U,Spellheart Chimera,0.01
Commander 2016,U,Sphere of Safety,0.3
Commander 2016,U,Swiftfoot Boots,0.65
Commander 2016,C,Swiftwater Cliffs,0.01
Commander 2016,U,Swords to Plowshares,0.8
Commander 2016,U,Sylvan Reclamation,0.08
Commander 2016,C,Sylvok Explorer,0.01
Commander 2016,U,Temple of the False God,0.28
Commander 2016,C,Terminate,0.51
Commander 2016,C,Terramorphic Expanse,0.06
Commander 2016,U,Tezzeret's Gambit,0.06
Commander 2016,U,Thopter Foundry,0.1
Commander 2016,C,Thornwood Falls,0.06
Commander 2016,U,Thrummingbird,0.16
Commander 2016,C,Transguild Promenade,0.05
Commander 2016,C,Treasure Cruise,0.06
Commander 2016,U,Trial // Error,0.01
Commander 2016,C,Trinket Mage,0.08
Commander 2016,U,Tuskguard Captain,0.01
Commander 2016,C,Vedalken Engineer,0.01
Commander 2016,U,Veteran Explorer,0.1
Commander 2016,U,Wall of Blossoms,0.1
Commander 2016,U,Whipflare,0.01
Commander 2016,U,Whispersilk Cloak,0.25
Commander 2016,U,Wight of Precinct Six,0.06
Commander 2016,U,Wilderness Elemental,0.01
Commander 2016,U,Windfall,0.7
Commander 2016,C,Zhur-Taa Druid,0.12
Commanders Arsenal,C,Command Tower,36.0
Commanders Arsenal,U,Loyal Retainers,12.5
Commanders Arsenal,C,Rhystic Study,19.5
Conflux,U,Ancient Ziggurat,6.0
Conflux,C,Armillary Sphere,0.02
Conflux,C,Asha's Favor,0.05
Conflux,C,Bone Saw,0.05
Conflux,U,Celestial Purge,0.05
Conflux,U,Countersquall,1.5
Conflux,C,Court Homunculus,0.01
Conflux,U,Fusion Elemental,0.06
Conflux,U,Gluttonous Slime,0.01
Conflux,U,Hellkite Hatchling,0.05
Conflux,U,Hellspark Elemental,0.52
Conflux,U,Jhessian Balmgiver,0.06
Conflux,U,Knotvine Mystic,0.19
Conflux,C,Lapse of Certainty,0.06
Conflux,C,Might of Alara,0.02
Conflux,C,Parasitic Strix,0.06
Conflux,U,Path to Exile,5.0
Conflux,U,Reliquary Tower,3.0
Conflux,C,Rotting Rats,0.05
Conflux,C,Scattershot Archer,0.5
Conflux,C,Sedraxis Alchemist,0.01
Conflux,U,Shard Convergence,0.05
Conflux,U,Unstable Frontier,0.06
